Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
3/7/2018,50,1030,601398.SH,2620109.832,0.08,6.63,6.73,6.58,6.59,1.22,6.55,3933426.35,0.424108049,0.827941947,7.19,98.1,12.39,12.81,3.779789,8.26073,1.103649,3.301192,0.00146,2.36E+12,0.01221,4.00E-06,6.614,6.634285714,6.84320999,0.179200084,7.201610158,6.484809822,27.81359127,6.713250854,6.831041747,-0.117790893,-0.094003426,-78.26086957,21.73913043,15.31551932,34.58635266,0.05,0.1,0,0.1,0.15,10.35856574,29.31914516,47.78647506,32.82976845,45.55744188,5.63
3/8/2018,51,1029,601398.SH,1517502.717,-0.08,6.55,6.67,6.52,6.65,-1.21,6.63,2306817.57,0.422629372,0.833048334,7.28,11,12.22,12.98,3.825954,8.161053,1.090332,3.261359,0.00086,2.33E+12,-0.01207,4.00E-06,6.593,6.614285714,6.827495704,0.187083656,7.201663016,6.453328392,25.54347826,6.688135338,6.81022384,-0.122088502,-0.099620441,-89.85507246,10.14492754,14.00966184,2.415458937,-0.06,0.06,0,0.06,0.15,10.23622047,29.92125984,49.01960784,33.17646373,45.56211041,5.55
3/9/2018,52,1028,601398.SH,1209625.214,0,6.55,6.61,6.53,6.58,0,6.55,1842561.34,0.478500316,0.80358878,7.27,1.3,12.25,13.4,3.825954,8.161053,1.090332,3.261359,0.00068,2.33E+12,0,4.00E-06,6.58,6.595714286,6.806789887,0.191349349,7.189488584,6.424091189,24.72527473,6.666883748,6.790948,-0.124064252,-0.104509203,-89.85507246,10.14492754,14.00966184,2.415458937,-0.06,0.01,0,0.01,0.08,10.35856574,29.48207171,48,34.47575242,45.41627708,5.55
3/10/2018,53,1027,601398.SH,2204177.49,-0.075,6.515,6.645,6.485,6.625,-1.14,6.59,3361136.945,0.543689026,0.831647475,7.29,11.45,12.24,13.37,3.846619,8.117444,1.0845055,3.2439315,0.00125,2.32E+12,-0.01138,4.00E-06,6.559,6.575714286,6.78376887,0.195021674,7.173812218,6.393725521,23.80952381,6.643517017,6.770507407,-0.12699039,-0.10900544,-94.92753623,5.072463768,8.45410628,-1.690821256,0.035,0.045,0,0.045,0.16,7.014028056,31.46292585,63.54166667,38.95531283,45.70149533,5.515
3/11/2018,54,1026,601398.SH,1563158.538,0.01,6.525,6.595,6.505,6.535,0.155,6.515,2389855.195,0.463400163,0.927118905,7.28,50.15,12.725,13.465,3.8406695,8.129904,1.08617,3.248911,0.000885,2.33E+12,0.001545,4.00E-06,6.554,6.562857143,6.761171225,0.194854836,7.150880897,6.371461553,27.81065089,6.62528363,6.752321673,-0.127038043,-0.112611961,-93.47826087,6.52173913,7.246376812,5.072463768,-0.05,0.02,0,0.02,0.09,7.383966245,28.48101266,58.82352941,42.60624158,45.76988334,5.525
3/12/2018,55,1025,601398.SH,2890852.262,-0.07,6.48,6.62,6.45,6.6,-1.07,6.55,4415456.32,0.542661944,0.999961284,7.3,11.9,12.26,13.76,3.867284,8.073835,1.078679,3.226504,0.00164,2.31E+12,-0.01069,4.00E-06,6.524,6.542857143,6.736417828,0.194336038,7.125089904,6.347745751,14.93506494,6.602932302,6.732149698,-0.129217395,-0.115933048,-94.82758621,5.172413793,5.588872231,4.339496918,0.025,0.055,0,0.055,0.17,1.731601732,31.6017316,89.61038961,48.40234713,46.33529296,5.48
3/13/2018,56,1024,601398.SH,1916691.862,0.02,6.5,6.58,6.48,6.49,0.31,6.48,2937149.05,0.450910904,0.572286904,7.29,99,13.2,13.53,3.855385,8.098755,1.082008,3.236463,0.00109,2.32E+12,0.00309,4.00E-06,6.514,6.535714286,6.712614794,0.188528931,7.089672656,6.335556931,24.10714286,6.587096564,6.714953424,-0.12785686,-0.11831781,-84.375,15.625,9.106384308,28.66223138,-0.04,0.03,0,0.03,0.1,1.913875598,25.35885167,85.96491228,52.37727431,47.37893259,5.5
3/14/2018,57,1023,601398.SH,1245072.024,-0.06,6.44,6.5,6.4,6.46,-0.92,6.5,1934814.84,0.450917576,0.490531632,7.2,98.4,12.92,13.2,3.891304,8.023997,1.072021,3.206588,0.00072,2.30E+12,-0.00923,4.00E-06,6.492,6.508571429,6.685714286,0.182814257,7.0513428,6.320085771,27,6.564466323,6.694586503,-0.13012018,-0.120678284,-88.88888889,11.11111111,10.63617497,12.0609834,-0.08,0.08,0,0.08,0.1,1.951219512,25.85365854,85.96491228,56.40031432,48.12541906,5.44
3/15/2018,58,1022,601398.SH,979426.517,0.02,6.46,6.47,6.4,6.41,0.31,6.44,1519619.87,0.479571439,0.999986482,7.38,11.15,13,13.37,3.879257,8.048916,1.07535,3.216546,0.00056,2.30E+12,0.00311,4.00E-06,6.481,6.495714286,6.66,0.169887734,6.999775468,6.320224532,27,6.548394581,6.677209725,-0.128815144,-0.122305656,-82.35294118,17.64705882,14.79438998,23.35239651,-0.03,0,0,0,0.07,2.051282051,25.12820513,84.90566038,60.16061524,48.98253138,5.46
3/16/2018,59,1021,601398.SH,1051740.274,-0.1,6.36,6.46,6.35,6.46,-1.55,6.46,1642283.37,0.421829555,0.999999643,7.28,1.41,12.9,13.18,3.940252,7.92432,1.058704,3.166754,0.00061,2.27E+12,-0.01548,5.00E-06,6.448,6.468571429,6.629047619,0.157613785,6.944275189,6.313820049,22.88135593,6.519410799,6.653712709,-0.134301909,-0.124704907,-97.43589744,2.564102564,10.4407575,-13.18920731,-0.01,0.05,0,0.05,0.11,2.083333333,27.60416667,85.96491228,62.84083886,50.24389257,5.36
3/17/2018,60,1020,601398.SH,967648.9425,0.03,6.43,6.44,6.35,6.375,0.47,6.4,1511909.745,0.337187006,0.478331789,7.285,11.575,13.105,13.355,3.897441,8.011537,1.070356,3.2016085,0.00056,2.29E+12,0.0047,4.50E-06,6.438,6.456428571,6.601428571,0.146764222,6.894957015,6.307900128,32.28346457,6.505655292,6.637141397,-0.131486105,-0.126061147,-78.94736842,21.05263158,13.75459766,35.64869943,-0.02,0,0,0,0.09,1.092896175,28.96174863,92.72727273,66.37628865,51.51872028,5.43
3/18/2018,61,1019,601398.SH,1340027.731,0.015,6.445,6.5,6.345,6.405,0.24,6.43,2078528.05,0.450090151,0.434668392,7.23,7.455,12.93,13.395,3.888962,8.030227,1.072853,3.209077,0.00077,2.30E+12,0.002415,5.00E-06,6.427,6.445,6.579761905,0.108778807,6.79731952,6.36220429,36.06557377,6.496323708,6.622908701,-0.126584993,-0.126165916,-74.02597403,25.97402597,16.53025337,44.86157118,0.06,0.005,0.06,0,0.155,4.407713499,27.54820937,72.4137931,68.0075091,52.17690023,5.445
3/19/2018,62,1018,601398.SH,955871.368,0.04,6.4,6.41,6.3,6.34,0.63,6.36,1504199.62,0.396914791,0.030203484,7.19,12,13.21,13.34,3.915625,7.974158,1.065362,3.186671,0.00056,2.28E+12,0.00629,5.00E-06,6.419,6.433571429,6.550238095,0.099515603,6.749269301,6.351206889,33.07692308,6.481504676,6.606396945,-0.124892269,-0.125911186,-76.74418605,23.25581395,23.4274905,22.91246086,-0.09,0.045,0,0.045,0.11,3.458213256,31.41210375,80.16528926,70.63675692,52.7236968,5.4
3/20/2018,63,1017,601398.SH,1628315.187,0.13,6.53,6.54,6.34,6.35,2.03,6.4,2514772.73,0.660101995,1.63E-10,7.18,13.5,12.96,13.61,3.837672,8.136134,1.087002,3.2514,0.00093,2.33E+12,0.02031,5.00E-06,6.433,6.437857143,6.537857143,0.094560966,6.726979075,6.348735211,48.5915493,6.488965495,6.600737912,-0.111772417,-0.123083433,-46.51162791,53.48837209,34.23940401,91.98630827,0.13,0.04,0.13,0,0.2,10.95100865,28.53025937,44.52554745,70.67242631,52.0125711,5.53
3/21/2018,64,1016,601398.SH,1519914.85,-0.04,6.49,6.58,6.43,6.55,-0.61,6.53,2333607.95,0.404466395,0.438663809,7.18,11.88,12.78,13.85,3.861325,8.086295,1.080344,3.231484,0.00087,2.31E+12,-0.00613,5.00E-06,6.459,6.445,6.529285714,0.087176092,6.703637899,6.35493353,39.55223881,6.48912465,6.592535104,-0.103410454,-0.119148837,-48.64864865,51.35135135,42.69851247,68.65702912,0.04,0.09,0,0.09,0.15,10.95100865,27.95389049,43.7037037,70.38079978,51.60528412,5.49
3/22/2018,65,1015,601398.SH,1259729.602,-0.02,6.47,6.49,6.36,6.49,-0.31,6.49,1961055.09,0.441753776,0.966473486,7.11,11.2,12.59,14.43,3.873261,8.061376,1.077015,3.221525,0.00073,2.31E+12,-0.00308,5.00E-06,6.467,6.446428571,6.518809524,0.079343938,6.6774974,6.360121647,43.44262295,6.486182396,6.58345843,-0.097276034,-0.114774276,-50.72463768,49.27536232,51.37169525,45.08269645,-0.09,0.07,0,0.07,0.13,11.0787172,28.86297376,44.52554745,70.05979547,51.6181296,5.47
3/23/2018,66,1014,601398.SH,2219790.458,-0.17,6.3,6.35,6.15,6.34,-2.63,6.47,3544713.03,0.426636038,0.999981562,6.7,1.75,11.77,14.52,3.977778,7.849562,1.048716,3.136879,0.00131,2.25E+12,-0.02628,6.00E-06,6.438,6.437857143,6.500714286,0.084890022,6.670494329,6.330934242,33.97435897,6.457538951,6.562461509,-0.104922558,-0.112803933,-69.6969697,30.3030303,43.64324799,3.622594927,-0.14,0.21,0,0.21,0.2,10.35422343,37.8746594,57.06214689,70.70709168,52.59142205,5.3
3/24/2018,67,1013,601398.SH,1845372.968,-0.15,6.245,6.385,6.155,6.36,-2.375,6.395,2984191.81,0.461666925,0.172688013,6.89,11.81,12.275,14.81,4.018026,7.7810345,1.0395605,3.1094935,0.00111,2.23E+12,-0.02376,5.50E-06,6.407,6.411428571,6.481190476,0.096435143,6.674060763,6.28832019,33.125,6.42484065,6.538945842,-0.114105191,-0.113064184,-79.78723404,20.21276596,33.26371953,-5.889141181,0.035,0.005,0.035,0,0.23,11.81102362,34.12073491,48.57142857,69.63778896,54.29655089,5.245
3/25/2018,68,1012,601398.SH,2219173.495,-0.105,6.14,6.24,6.035,6.215,-1.645,6.245,3622989.025,0.432915915,2.17E-06,6.77,7.2,12.015,14.685,4.0842065,7.650208,1.022082,3.0572125,0.00134,2.19E+12,-0.01646,6.00E-06,6.329,6.367857143,6.458571429,0.116052393,6.690676214,6.226466643,28.49162011,6.381019012,6.509394298,-0.128375286,-0.116126405,-82.05128205,17.94871795,22.82150474,8.203144373,-0.145,0.12,0,0.12,0.205,11.13861386,37.12871287,53.84615385,69.28226213,55.94425185,5.14
3/26/2018,69,1011,601398.SH,2431016.333,-0.28,6.02,6.28,5.95,6.23,-4.44,6.3,4007328.53,0.433137494,0.492496343,6.67,12.42,11.96,15.19,4.162791,7.500693,1.002106,2.997462,0.00149,2.15E+12,-0.04444,6.00E-06,6.235,6.313571429,6.43,0.148196172,6.726392343,6.133607657,26.28865979,6.325477625,6.473142868,-0.147665243,-0.122434172,-88.88888889,11.11111111,16.42419834,0.484936655,0.04,0.085,0,0.085,0.33,10.32110092,35.77981651,55.2238806,66.82608291,57.61421502,5.02
3/27/2018,70,1010,601398.SH,2218556.532,-0.04,5.98,6.13,5.92,6.09,-0.66,6.02,3701265.02,0.420047008,0.00034128,6.84,12.65,12.26,14.85,4.190635,7.450854,0.995448,2.977546,0.00137,2.13E+12,-0.00664,6.00E-06,6.137,6.235,6.402857143,0.170271455,6.743400053,6.062314233,23.73737374,6.272327222,6.436613767,-0.164286545,-0.130804647,-90.90909091,9.090909091,12.71691272,1.838901839,-0.15,0.03,0,0.03,0.21,9.825327511,34.06113537,55.2238806,64.63029494,58.50378462,4.98
3/28/2018,71,1009,601398.SH,2261921.883,0,5.98,6.1,5.9,5.92,0,5.98,3762391.91,0.454697798,0.540186176,6.83,11.4,12.3,14.18,4.190635,7.450854,0.995448,2.977546,0.0014,2.13E+12,0,6.00E-06,6.073,6.162142857,6.371904762,0.189016847,6.749938456,5.993871068,25.2688172,6.227353803,6.402790525,-0.175436722,-0.139731062,-88.23529412,11.76470588,10.65557536,13.98296692,-0.03,0.02,0,0.02,0.2,9.414225941,30.12552301,52.38095238,62.23144066,59.31587749,4.98
3/29/2018,72,1008,601398.SH,2858443.177,0.11,6.09,6.24,5.92,6,1.84,5.98,4704740.62,0.407649935,0.00310211,6.92,99.65,12.47,14.21,4.114943,7.58791,1.013759,3.032317,0.00175,2.17E+12,0.01839,6.00E-06,6.042,6.107857143,6.35,0.193009408,6.736018816,5.963981184,31.8627451,6.206222449,6.379620856,-0.173398408,-0.146464531,-72.05882353,27.94117647,16.26559715,51.29233512,0.14,0.02,0.14,0,0.32,13.82575758,27.27272727,32.71889401,58.50381449,59.33221486,5.09
3/30/2018,73,1007,601398.SH,1443446.371,0,6.09,6.15,6.06,6.1,0,6.09,2365589.57,0.399223328,2.89E-10,6.94,99,12.63,14.44,4.114943,7.58791,1.013759,3.032317,0.00088,2.17E+12,0,6.00E-06,6.032,6.077857143,6.328095238,0.196099297,6.720293832,5.935896644,35.32608696,6.188342072,6.35816746,-0.169825388,-0.151136702,-72.05882353,27.94117647,22.54901961,38.7254902,-0.09,0.14,0,0.14,0.09,13.93129771,30.91603053,37.87234043,55.06863079,58.95473482,5.09
3/31/2018,74,1006,601398.SH,2331211.587,-0.01,6.025,6.18,5.925,6.04,-0.145,6.035,3855324.535,0.429869013,0.775820343,6.94,97.7,12.435,14.51,4.1598205,7.5069225,1.002939,2.999952,0.00143,2.15E+12,-0.00148,9.00E-06,6.033,6.046428571,6.304761905,0.200249023,6.70525995,5.90426386,27.86885246,6.163212522,6.333488389,-0.170275866,-0.154964535,-81.61764706,18.38235294,24.75490196,5.637254902,0.03,0.135,0,0.135,0.255,13.1059246,33.93177738,44.27480916,51.60774053,58.99201459,5.025
4/1/2018,75,1005,601398.SH,1409962.241,-0.04,5.985,6.045,5.95,6,-0.67,6.025,2353178.55,0.484794455,0.74534867,7.02,97.885,12.475,14.39,4.188424,7.457084,0.99628,2.9800355,0.000875,2.13E+12,-0.00671,8.50E-06,6.034,6.024285714,6.279047619,0.206509844,6.692067308,5.86602793,25.53191489,6.135795211,6.307674434,-0.171879223,-0.158347473,-87.5,12.5,19.60784314,-1.715686275,-0.135,0.025,0,0.025,0.095,11.19266055,35.59633028,52.15686275,50.16081693,59.08416302,4.985
4/2/2018,76,1004,601398.SH,1803979.996,-0.13,5.96,6.12,5.93,6.08,-2.13,6.09,3005908.45,0.440364672,0.716845933,6.96,95.75,12.4,14.81,4.204698,7.425935,0.992119,2.967587,0.00111,2.12E+12,-0.02135,1.20E-05,6.03,6.015714286,6.254285714,0.209989975,6.674265664,5.834305765,26.08695652,6.108749794,6.281920772,-0.173170978,-0.161312174,-91.17647059,8.823529412,13.23529412,-4.62E-14,0.075,0.02,0.075,0,0.19,13.54723708,32.97682709,41.76245211,47.41775714,59.02725703,4.96
4/3/2018,77,1003,601398.SH,1376478.11,-0.08,5.88,5.94,5.84,5.9,-1.34,5.96,2340767.53,0.446848224,1,7.1,96.77,12.32,14.34,4.261905,7.326258,0.978801,2.927754,0.00087,2.10E+12,-0.01342,1.10E-05,5.988,6.001428571,6.224761905,0.219326721,6.663415347,5.786108463,12.64367816,6.073557518,6.252148863,-0.178591345,-0.164768008,-94.59459459,5.405405405,8.909644939,-1.603073662,-0.18,0.09,0,0.09,0.1,9.242144177,37.52310536,60.4743083,48.55695434,59.61469033,4.88
4/4/2018,78,1002,601398.SH,1146884.49,-0.01,5.87,5.94,5.84,5.9,-0.17,5.88,1945170.2,0.454711044,0.996361162,6.93,95.88,12.45,14.41,4.269165,7.313798,0.977137,2.922775,0.00072,2.09E+12,-0.0017,8.00E-06,5.944,5.985714286,6.197619048,0.224123439,6.645865925,5.74937217,13.0952381,6.042240977,6.22384154,-0.181600563,-0.168134519,-95.38461538,4.615384615,6.281439811,1.283274224,0,0,0,0,0.1,9.416195857,34.83992467,57.44680851,49.53860468,59.95970223,4.87
4/5/2018,79,1001,601398.SH,1146884.49,-0.01,5.87,5.94,5.84,5.9,-0.17,5.88,1945170.2,0.401158637,0.612868551,6.93,95.88,12.45,14.41,4.269165,7.313798,0.977137,2.922775,0.00072,2.09E+12,-0.0017,8.00E-06,5.913,5.954285714,6.16952381,0.230617021,6.630757852,5.708289767,13.41463415,6.015742365,6.197631055,-0.18188869,-0.170885353,-94.49541284,5.504587156,5.175125726,6.163510017,0,0,0,0,0.1,9.523809524,32.57142857,54.75113122,50.26900353,60.1643995,4.87
4/6/2018,80,1000,601398.SH,982818.1214,-0.01,5.862556826,5.910555479,5.848357649,5.889246745,-0.17,5.870356118,1669042.689,0.440608733,0.583497745,6.871306519,95.91681029,12.54844156,14.41272748,4.273544951,7.310255079,0.976513452,2.918618978,0.00071945,2.09E+12,-0.0017,7.06E-06,5.888511365,5.921793832,6.145836039,0.230556861,6.606949761,5.684722318,16.73148409,5.992175359,6.172810742,-0.180635383,-0.172835359,-95.86113279,4.138867208,4.752946326,2.910708971,-0.029444521,0.008357649,0,0.008357649,0.06219783,10.05147226,26.26882515,44.65093637,49.38248849,60.04479008,4.862556826
4/7/2018,81,999,601398.SH,937975.0932,-0.01,5.861082436,5.910119898,5.849130576,5.880420096,-0.17,5.870018848,1627868.532,0.467090973,0.562518632,6.870627094,96.09979458,12.57757393,14.49621476,4.274891633,7.309628056,0.976092664,2.918279379,0.000646379,2.09E+12,-0.0017,6.49E-06,5.868727853,5.898377038,6.118744727,0.225705627,6.570155981,5.667333472,18.21440651,5.972007217,6.149719757,-0.177712539,-0.173810795,-95.20853717,4.791462828,4.811639064,4.751110357,-0.000435581,0.000772926,0,0.000772926,0.060989322,9.274488465,28.21733246,50.52527065,49.52204864,59.5799188,4.861082436
4/8/2018,82,998,601398.SH,1473878.987,0.125,5.991278413,6.020277739,5.849178825,5.874623372,2.135,5.865178059,2471965.805,0.464510426,0.545829509,6.90565326,97.03840515,12.64922078,14.25636374,4.184157975,7.467772039,0.997633226,2.982936489,0.000964725,2.14E+12,0.021335,8.03E-06,5.890983535,5.899273954,6.097138937,0.215623122,6.528385181,5.665892693,38.18006788,5.974972017,6.137983361,-0.163011344,-0.171650905,-65.61854247,34.38145753,14.43726252,74.26984755,0.110157842,4.82E-05,0.110157842,0,0.171098915,14.23454998,23.38282334,24.31927738,47.41298603,58.34762408,4.991278413
4/9/2018,83,997,601398.SH,931084.508,-0.01,5.86,5.91,5.85,5.88,-0.17,5.87,1584898.7,0.474563437,0.530557188,6.87,96.18,12.59,14.6,4.276451,7.301339,0.975472,2.917796,0.00059,2.09E+12,-0.0017,6.00E-06,5.888983535,5.884988239,6.071424651,0.193241432,6.457907514,5.684941788,37.50765065,5.957284014,6.117392001,-0.160107987,-0.169342321,-95,5,14.72430679,-14.44861357,-0.110277739,0.000821175,0,0.000821175,0.06,16.14258507,22.33802628,16.10016316,44.61843479,55.72225885,4.86
4/10/2018,84,996,601398.SH,1964939.852,0.26,6.12,6.13,5.85,5.86,4.44,5.86,3274888.92,0.456874205,0.454808232,6.94,98.16,12.75,14.1,4.094771,7.625289,1.018753,3.047254,0.00121,2.18E+12,0.04437,9.00E-06,5.938983535,5.919273954,6.051900842,0.164291897,6.380484636,5.723317048,58.1358269,5.982317243,6.117585186,-0.135267943,-0.162527446,-30,70,36.46048584,137.0790283,0.22,0,0.22,0,0.28,26.15561513,20.14846991,12.9732511,41.60053268,53.11541381,5.12
4/11/2018,85,995,601398.SH,2100124.358,0.12,6.24,6.3,6.11,6.12,1.96,6.12,3386003.46,0.38507816,1,6.95,98.7,12.88,14.19,4.016026,7.774804,1.038728,3.107004,0.00126,2.22E+12,0.01961,9.00E-06,6.01447217,5.972131097,6.03999608,0.137782786,6.315561652,5.764430507,63.26000275,6.021960744,6.12665295,-0.104692206,-0.150960398,-13.04347826,86.95652174,53.98550725,152.8985507,0.17,0.26,0,0.26,0.19,26.28170967,31.81585036,9.525599152,38.53943602,50.38543834,5.24
4/12/2018,86,994,601398.SH,1273076.622,-0.16,6.08,6.23,6.05,6.22,-2.56,6.24,2074726.66,0.545074785,0.407272906,6.9,97.48,12.78,14.17,4.121711,7.575451,1.012094,3.027338,0.00077,2.17E+12,-0.02564,1.10E-05,6.058255683,6.002131097,6.021424651,0.122004317,6.265433286,5.777416016,49.51474776,6.03088986,6.123197176,-0.092307316,-0.139229781,-47.82608696,52.17391304,69.71014493,17.10144928,-0.07,0.06,0,0.06,0.18,20.94611799,37.22054165,27.97895522,38.20086896,48.35234173,5.08
4/13/2018,87,993,601398.SH,1039652.829,-0.05,6.03,6.15,6,6.13,-0.82,6.08,1716561.02,0.652413428,0.436643954,6.84,96.22,12.69,14.9,4.155887,7.513152,1.003771,3.002442,0.00064,2.15E+12,-0.00822,1.10E-05,6.066,6.02605155,6.008567508,0.108725389,6.226018287,5.791116729,47.22322997,6.030752959,6.116293681,-0.085540723,-0.12849197,-58.69565217,41.30434783,60.14492754,3.623188406,-0.08,0.05,0,0.05,0.15,20.31593404,31.58783294,21.71691874,37.04691027,46.05777053,5.03
4/14/2018,88,992,601398.SH,1784750.377,-0.185,5.95,6.115,5.915,6.11,-3.02,6.135,3000393.32,0.48402078,0.445694772,6.85,96.165,12.61,14.03,4.2137765,7.4134755,0.990454,2.9626085,0.001115,2.12E+12,-0.030235,1.10E-05,6.084,6.038754059,5.994519889,0.103735857,6.201991603,5.787048176,46.57656788,6.018329426,6.103975631,-0.085646204,-0.119922817,-76.08695652,23.91304348,39.13043478,-6.52173913,-0.035,0.085,0,0.085,0.2,20.89211328,29.90542556,17.74360035,35.15182393,43.37978223,4.95
4/15/2018,89,991,601398.SH,1093818.228,-0.04,5.91,6.005,5.875,5.975,-0.67,5.95,1846310.195,0.521301803,0.438923266,6.75,95.56,12.44,14.18,4.2420195,7.3636365,0.9837955,2.942692,0.000685,2.11E+12,-0.006685,1.05E-05,6.042,6.027142857,5.983567508,0.10481827,6.193204049,5.773930968,46.57656788,6.001663361,6.089607066,-0.087943705,-0.113526994,-84.7826087,15.2173913,26.8115942,-7.971014493,-0.11,0.04,0,0.04,0.13,20.52173941,30.13503266,18.97731114,32.78185596,41.47133645,4.91
4/16/2018,90,990,601398.SH,2296424.132,-0.21,5.82,6,5.78,6,-3.48,6.03,3926059.98,0.49948491,0.000314496,6.8,94.85,12.44,13.89,4.305842,7.2515,0.968814,2.897879,0.00146,2.07E+12,-0.03483,1.10E-05,5.958,6.021428571,5.974043699,0.110888566,6.195820832,5.752266566,43.96755555,5.973715151,6.069636172,-0.09592102,-0.110005799,-92.30769231,7.692307692,15.60758082,-8.138238573,-0.005,0.095,0,0.095,0.22,16.47259078,34.42381616,35.2701231,32.31811817,39.86793765,4.82
4/17/2018,91,989,601398.SH,1147983.626,-0.03,5.79,5.86,5.75,5.82,-0.52,5.82,1976059.37,0.382366287,0.257423544,6.66,94.9,12.19,13.46,4.328152,7.214121,0.96382,2.882942,0.00073,2.06E+12,-0.00515,1.00E-05,5.9,5.974285714,5.96499608,0.118220945,6.20143797,5.72855419,45.94737697,5.945451282,6.048922381,-0.103471099,-0.108698859,-92.72727273,7.272727273,10.06080876,1.696564305,-0.14,0.03,0,0.03,0.11,16.39081198,31.27419493,31.22496758,30.22887955,39.39291694,4.79
4/18/2018,92,988,601398.SH,1836848.246,0.09,5.88,5.92,5.81,5.87,1.55,5.79,3131491.7,0.461691723,0.864637405,6.71,93.37,12.34,13.79,4.261905,7.326258,0.978801,2.927754,0.00116,2.10E+12,0.01554,1.00E-05,5.87,5.922857143,5.960234175,0.115764261,6.191762696,5.728705654,50.42002972,5.935381854,6.036409612,-0.101027758,-0.107164639,-76.36363636,23.63636364,12.86713287,45.17482517,0.06,0.06,0,0,0.11,16.30984115,31.1197,31.22496758,28.35589091,38.9472478,4.88
4/19/2018,93,987,601398.SH,1271554.923,0.04,5.92,5.98,5.88,5.88,0.68,5.88,2143684.92,0.578452562,0.61287024,6.64,94.7,12.27,14.15,4.233108,7.376097,0.98546,2.947671,0.0008,2.11E+12,0.0068,1.00E-05,5.864,5.9,5.952138937,0.111391797,6.174922531,5.729355343,52.03187285,5.933015415,6.027786678,-0.094771263,-0.104685964,-69.09090909,30.90909091,20.60606061,51.51515152,0.06,0.07,0,0.07,0.1,16.30984115,34.57770927,35.89850165,27.00927451,38.63913902,4.92
4/20/2018,94,986,601398.SH,1129784.454,0,5.92,5.94,5.82,5.9,0,5.92,1919463.47,0.589212522,0.499999682,6.45,94.4,12.6,13.88,4.233108,7.376097,0.98546,2.947671,0.00071,2.11E+12,0,9.00E-06,5.866,5.884285714,5.944043699,0.109899452,6.163842603,5.724244794,52.3485519,5.931013043,6.01980248,-0.088789436,-0.101506658,-69.09090909,30.90909091,28.48484848,35.75757576,-0.04,0.06,0,0.06,0.12,15.85705332,36.09809078,38.95867833,26.60268465,37.99258657,4.92
4/21/2018,95,985,601398.SH,1347607.307,0.07,5.97,6.015,5.87,5.875,1.185,5.9,2261748.025,0.459513752,0.603151825,6.52,94.525,12.135,13.56,4.1979495,7.438395,0.993783,2.9725665,0.00084,2.13E+12,0.011845,9.50E-06,5.896,5.887142857,5.941424651,0.109627006,6.160678663,5.722170639,54.28312062,5.937011037,6.016113407,-0.07910237,-0.097025801,-60,40,33.93939394,52.12121212,0.075,0.05,0.075,0,0.145,18.70449401,34.66236792,29.90221521,25.12960926,37.32582895,4.97
4/22/2018,96,984,601398.SH,2196284.514,0.03,6,6.085,5.91,5.97,0.5,5.97,3631240.485,0.466319712,0.60333407,6.49,94.615,12.75,13.52,4.1774095,7.475774,0.998777,2.9875045,0.001345,2.14E+12,0.004985,9.00E-06,5.938,5.9,5.942138937,0.110387799,6.162914535,5.721363339,50.37231058,5.946701646,6.014919821,-0.068218175,-0.091264276,-54.54545455,45.45454545,38.78787879,58.78787879,0.07,0.04,0.07,0,0.175,16.8202765,34.60005417,34.57733048,25.86232734,36.63765669,5
4/23/2018,97,983,601398.SH,1423659.69,0.1,6.02,6.05,5.86,5.87,1.69,5.92,2379811.13,0.484314611,0.500260807,6.4,94.35,12,12.97,4.162791,7.500693,1.002106,2.997462,0.00088,2.15E+12,0.01689,9.00E-06,5.966,5.928571429,5.94499608,0.110737958,6.166471995,5.723520164,57.54716981,5.957978316,6.015296131,-0.057317815,-0.084474983,-50.90909091,49.09090909,44.84848485,57.57575758,-0.035,0.05,0,0.05,0.19,15.86956522,34.7826087,37.33905579,27.3793911,35.99891294,5.02
4/24/2018,98,982,601398.SH,3262784.574,0.06,6.08,6.23,6,6.04,1,6.02,5343017.5,0.474279436,0.993490921,6.53,94.83,12.9,13.16,4.121711,7.575451,1.012094,3.027338,0.00198,2.17E+12,0.00997,9.00E-06,5.998,5.97,5.954519889,0.112863854,6.180247596,5.728792182,47.6744186,5.976750883,6.02008901,-0.043338127,-0.076247612,-40,60,51.51515152,76.96969697,0.18,0.14,0.18,0,0.23,14.44444444,35.55555556,42.22222222,29.46860332,35.534568,5.08
4/25/2018,99,981,601398.SH,1249453.222,-0.09,5.99,6.05,5.95,6.03,-1.48,6.08,2085181.95,0.427364636,0.476984135,6.56,94.89,11.97,13.3,4.183639,7.463314,0.997112,2.982525,0.00077,2.13E+12,-0.0148,9.00E-06,6.012,5.985714286,5.960234175,0.111073169,6.182380512,5.738087838,34.93975904,5.978789209,6.017860195,-0.039070986,-0.068812287,-50,50,53.03030303,43.93939394,-0.18,0.05,0,0.05,0.1,15.0462963,27.31481481,28.96174863,30.85689972,34.69816787,4.99
